label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1_sum,OVD_t1_mean,OVD_t1_max,OVD_t2_sum,OVD_t2_mean,OVD_t2_max,OVD_t3_sum,OVD_t3_mean,OVD_t3_max,OVD_sum_sum,OVD_sum_mean,OVD_sum_max,pay_normal_sum,pay_normal_mean,prod_limit_mean,prod_limit_max,new_balance_sum,new_balance_mean,highest_balance_max,ovd_to_normal_ratio,ovd_t1_proportion,ovd_t2_proportion,ovd_t3_proportion,ovd_severity,has_any_ovd,has_ovd_t2,has_ovd_t3,has_multiple_ovd_types,credit_utilization,max_utilization,balance_growth,payment_capacity,ovd_max_per_transaction,consistency_score,risk_score,ovd_frequency,normal_payment_frequency,ovd_sum_squared,ovd_sum_log,pay_normal_log,ovd_exponential_ratio,severe_ovd_high_util,ovd_low_payment,danger_score,ovd_category,utilization_category,ovd_x_fea_1,consistency_x_fea_1,ovd_x_fea_3,consistency_x_fea_3,ovd_x_fea_5,consistency_x_fea_5,ovd_x_fea_6,consistency_x_fea_6,ovd_x_fea_7,consistency_x_fea_7,ovd_x_fea_9,consistency_x_fea_9,ovd_per_payment,severe_ovd_ratio,payment_reliability
0,58982803,5,1272.5,3,143000.0,2,15,5,114,4,72001,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,69,17.25,113300.0,113300.0,65791.20000000001,16447.800000000003,100500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.14516906293854426,0.887017766833479,6.109868197072125,0.0006089972727513438,0,17.25,0.0,0.0,17.25,0,0.0,4.248495242049359,0.0,0.0,0.0,0.0,0,1,0,86.25,0,51.75,0,34.5,0,258.75,0,86.25,0,69.0,0.0,0.0,0.9857142857142858
0,58998809,4,1278.5,3,186000.0,2,8,5,100,5,72000,173.20508080000002,1,0.3333333333333333,1,2,0.6666666666666666,2,0,0.0,0,125,41.666666666666664,125,59,19.666666666666668,170500.0,170500.0,70856.4,23618.8,111499.0,2.0833333333333335,0.007936507936507936,0.015873015873015872,0.0,0.03968253968253968,1,1,0,0,0.13852587374854106,0.6539492436994504,4.720573417217758,0.0003460390261640694,125,0.46093750000000006,0.28859557030946054,41.666666666666664,19.666666666666668,15625,4.836281906951478,4.0943445622221,7.031194996067258,0.0,2.0833333333333335,0.06666666666666667,4,1,500,1.8437500000000002,375,1.3828125000000002,250,0.9218750000000001,1000,3.6875000000000004,625,2.3046875000000004,625,2.3046875000000004,0.6756756756756757,0.0,0.31891891891891894
1,58994301,7,1254.5,3,100000.0,2,11,5,84,5,151300,158.11388300000002,2,0.4,1,2,0.4,2,0,0.0,0,197,39.4,180,116,23.2,41250.0,55000.0,138516.0,27703.2,150500.0,1.6837606837606838,0.010101010101010102,0.010101010101010102,0.0,0.030303030303030304,1,1,0,0,0.6715764466315969,2.736313885202087,5.432389312811775,0.0028120530411383966,180,0.5742574257425742,1.1307740169779879,39.4,23.2,38809,5.288267030694535,4.762173934797756,4.385772119774607,0.0,1.683760683760684,0.03418803418803419,4,2,1379,4.01980198019802,591,1.7227722772277225,394,1.1485148514851484,2167,6.316831683168316,985,2.871287128712871,985,2.871287128712871,0.6273885350318471,0.0,0.36942675159235666
1,59002746,4,1239.5,3,90000.0,2,8,5,100,3,60019,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,49,16.333333333333332,110000.0,110000.0,120069.6,40023.200000000004,100500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.36384396505486316,0.9136280579267462,2.5109808565817677,0.0004454504959045827,0,16.333333333333332,0.0,0.0,16.333333333333332,0,0.0,3.912023005428146,0.0,0.0,0.0,0.0,0,2,0,65.33333333333333,0,49.0,0,32.666666666666664,0,130.66666666666666,0,81.66666666666666,0,49.0,0.0,0.0,0.98
0,58999985,7,1281.5,3,98000.0,2,11,9,114,4,60019,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,34,5.666666666666667,43450.0,113300.0,31041.6,5173.599999999999,38809.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.11906745529446962,0.3425300747566217,7.49990337417385,0.0007824906216197556,0,5.666666666666667,0.0,0.0,5.666666666666667,0,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,0,1,0,39.66666666666667,0,17.0,0,11.333333333333334,0,62.333333333333336,0,51.0,0,22.666666666666668,0.0,0.0,0.9714285714285714
0,58997200,7,1376.0,1,150000.0,2,11,-1,110,4,60000,219.2487172,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,17,1.7,0.0,0.0,7375030.8,737503.08,4225500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,5.729459828886642,0.0,0,1.7,0.0,0.0,1.7,0,0.0,2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,11.9,0,1.7,0,3.4,0,18.7,0,-1.7,0,6.8,0.0,0.0,0.9444444444444444
0,54988052,7,1350.5,1,110000.0,2,11,-1,108,5,71000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,115,19.166666666666668,85800.0,85800.0,1792802.4000000001,298800.4,1035500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.482481556159019,12.068623908812251,3.4655125444526025,0.0013403107189892893,0,19.166666666666668,0.0,0.0,19.166666666666668,0,0.0,4.7535901911063645,0.0,0.0,0.0,0.0,0,4,0,134.16666666666669,0,19.166666666666668,0,38.333333333333336,0,210.83333333333334,0,-19.166666666666668,0,95.83333333333334,0.0,0.0,0.9913793103448276
0,59005852,4,1338.5,1,112000.0,2,8,5,90,3,330008,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,43,21.5,31900.0,42900.0,1890.0,945.0,15897.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.029622895833986397,0.37055080301158483,16.80443974630021,0.0013479201278956772,0,21.5,0.0,0.0,21.5,0,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0,1,0,86.0,0,21.5,0,43.0,0,172.0,0,107.5,0,64.5,0.0,0.0,0.9772727272727273
0,58986215,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,28,9.333333333333334,152900.0,152900.0,19041.6,6347.2,90621.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.04151182791479454,0.5926776149273059,14.27507009861063,0.00018312502861328572,0,9.333333333333334,0.0,0.0,9.333333333333334,0,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0,1,0,46.66666666666667,0,9.333333333333334,0,18.666666666666668,0,140.0,0,-9.333333333333334,0,46.66666666666667,0.0,0.0,0.9655172413793104
0,59002872,4,1307.0,1,133000.0,2,8,5,110,3,60043,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,81,13.5,138600.0,160600.0,192302.4,32050.399999999998,116847.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.23124219882973426,0.7275608495588446,3.6456129841442184,0.0005844113678833486,0,13.5,0.0,0.0,13.5,0,0.0,4.406719247264253,0.0,0.0,0.0,0.0,0,1,0,54.0,0,13.5,0,27.0,0,108.0,0,67.5,0,40.5,0.0,0.0,0.9878048780487805
0,58995080,7,1235.0,1,75000.0,2,11,5,91,5,350092,200.0,4,0.5714285714285714,3,0,0.0,0,0,0.0,0,19,2.7142857142857144,16,90,12.857142857142858,39600.0,82500.0,49651.200000000004,7093.028571428572,74374.0,0.2087912087912088,0.2,0.0,0.0,0.2,1,0,0,0,0.17911236007748724,0.9014921031260227,10.484028821020495,0.002272669882073685,16,3.4615384615384617,0.0373970861700248,2.7142857142857144,12.857142857142858,361,2.995732273553991,4.51085950651685,0.2321877017108347,0.0,0.2087912087912088,0.0,3,1,133,24.230769230769234,19,3.4615384615384617,38,6.923076923076923,209,38.07692307692308,95,17.307692307692307,95,17.307692307692307,0.17272727272727273,0.0,0.8181818181818182
1,58983822,5,1308.5,3,30000.0,2,15,5,99,5,60062,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,95,11.875,0.0,0.0,6000.0,750.0,278744.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,371.16378162450064,0.0,0,11.875,0.0,0.0,11.875,0,0.0,4.564348191467836,0.0,0.0,0.0,0.0,0,0,0,59.375,0,35.625,0,23.75,0,178.125,0,59.375,0,59.375,0.0,0.0,0.9895833333333334
0,59003155,4,1340.0,3,116000.0,2,8,9,104,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,51,12.75,46200.0,46200.0,175155.6,43788.9,118900.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.9477911733512262,2.57353736932101,2.71523798866862,0.0011038722105582131,0,12.75,0.0,0.0,12.75,0,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,0,3,0,51.0,0,38.25,0,25.5,0,102.0,0,114.75,0,63.75,0.0,0.0,0.9807692307692307
0,58999690,4,1214.0,3,81000.0,2,8,9,101,4,60040,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,21,10.5,72600.0,99000.0,65642.4,32821.2,36816.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.4520764176801972,0.37187503156533774,1.1216798386457947,0.0002892522141568298,0,10.5,0.0,0.0,10.5,0,0.0,3.091042453358316,0.0,0.0,0.0,0.0,0,2,0,42.0,0,31.5,0,21.0,0,84.0,0,94.5,0,42.0,0.0,0.0,0.9545454545454546
0,58995904,7,1230.5,1,129000.0,2,11,5,88,3,60043,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,138,12.545454545454545,81400.0,141900.0,476748.0,43340.72727272727,300500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5324348260184429,2.1176735893334087,6.933272366122087,0.00169531086841685,0,12.545454545454545,0.0,0.0,12.545454545454545,0,0.0,4.9344739331306915,0.0,0.0,0.0,0.0,0,2,0,87.81818181818181,0,12.545454545454545,0,25.09090909090909,0,138.0,0,62.72727272727273,0,37.63636363636363,0.0,0.0,0.9928057553956835
1,54990680,4,1241.0,3,60000.0,2,8,5,115,5,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,17,5.666666666666667,44000.0,44000.0,374257.19999999995,124752.39999999998,300500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.835217381423149,6.829390241130883,2.408751985917819,0.0003863548555714643,0,5.666666666666667,0.0,0.0,5.666666666666667,0,0.0,2.8903717578961645,0.0,0.0,0.0,0.0,0,4,0,22.666666666666668,0,17.0,0,11.333333333333334,0,45.333333333333336,0,28.333333333333336,0,28.333333333333336,0.0,0.0,0.9444444444444444
0,58985627,5,0.0,3,95000.0,2,15,-1,112,4,450006,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,70,23.333333333333332,68750.0,71500.0,75752.40000000001,25250.800000000003,63912.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.36727902139605245,0.8938616243129467,2.5309878899721996,0.0010181670084798767,0,23.333333333333332,0.0,0.0,23.333333333333332,0,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0,2,0,116.66666666666666,0,70.0,0,46.666666666666664,0,350.0,0,-23.333333333333332,0,93.33333333333333,0.0,0.0,0.9859154929577465
0,58990758,7,1284.5,3,106000.0,2,11,9,104,4,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,41,20.5,134200.0,134200.0,39912.0,19956.0,57378.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.1487023196548461,0.42755270079954694,2.8750814250638874,0.000305511881431584,0,20.5,0.0,0.0,20.5,0,0.0,3.7376696182833684,0.0,0.0,0.0,0.0,0,1,0,143.5,0,61.5,0,41.0,0,225.5,0,184.5,0,82.0,0.0,0.0,0.9761904761904762
0,59003223,4,1308.5,1,35000.0,2,8,5,103,5,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,80,26.666666666666668,20350.0,23100.0,12082.8,4027.6,28049.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.1979067367696919,1.2141898619107399,6.962468351288289,0.003931010761141959,0,26.666666666666668,0.0,0.0,26.666666666666668,0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0,1,0,106.66666666666667,0,26.666666666666668,0,53.333333333333336,0,213.33333333333334,0,133.33333333333334,0,133.33333333333334,0.0,0.0,0.9876543209876543
0,59003779,4,1227.5,3,62000.0,2,8,5,110,5,60069,1.0,1,0.3333333333333333,1,2,0.6666666666666666,2,0,0.0,0,143,47.666666666666664,143,90,30.0,88550.0,116600.0,142046.4,47348.799999999996,116137.0,1.5714285714285714,0.006944444444444444,0.013888888888888888,0.0,0.034722222222222224,1,1,0,0,0.5347065532856772,0.9960206173188909,2.452745312546199,0.0010163634515702815,143,0.6164383561643836,0.840253155163207,47.666666666666664,30.0,20449,4.969813299576001,4.51085950651685,3.813519741131481,0.0,1.5714285714285716,0.04395604395604396,4,2,572,2.4657534246575343,429,1.8493150684931507,286,1.2328767123287672,1144,4.931506849315069,715,3.082191780821918,715,3.082191780821918,0.6111111111111112,0.0,0.38461538461538464
0,58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,223,13.9375,31350.0,51700.0,260370.0,16273.125,185300.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5190623903543746,3.584069940620104,11.386172835713134,0.007113010749258397,0,13.9375,0.0,0.0,13.9375,0,0.0,5.4116460518550396,0.0,0.0,0.0,0.0,0,2,0,69.6875,0,13.9375,0,27.875,0,209.0625,0,-13.9375,0,55.75,0.0,0.0,0.9955357142857143
0,58993764,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,83,11.857142857142858,32450.0,41800.0,119864.4,17123.485714285714,70500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5276720506081697,1.6865625224276932,4.116911957314255,0.002557702382052941,0,11.857142857142858,0.0,0.0,11.857142857142858,0,0.0,4.430816798843313,0.0,0.0,0.0,0.0,0,2,0,83.0,0,35.57142857142857,0,23.714285714285715,0,130.42857142857144,0,59.28571428571429,0,59.28571428571429,0.0,0.0,0.9880952380952381
1,58984726,5,1347.5,3,150000.0,2,15,5,110,5,72000,538.5387637,10,0.43478260869565216,4,2,0.08695652173913043,2,1,0.043478260869565216,1,390,16.956521739130434,220,370,16.08695652173913,60500.0,60500.0,11164365.600000001,485407.20000000007,7300500.0,1.0512129380053907,0.02557544757033248,0.005115089514066497,0.0025575447570332483,0.043478260869565216,1,1,1,0,8.02312689046462,120.66742698467795,15.03991897953104,0.006115601395018264,220,0.8958837772397095,8.43401479051537,16.956521739130434,16.08695652173913,152100,5.968707559985366,5.916202062607435,1.861119374675325,8.02312689046462,1.051212938005391,0.018867924528301886,4,4,1950,4.479418886198547,1170,2.6876513317191284,780,1.791767554479419,5850,13.438256658595641,1950,4.479418886198547,1950,4.479418886198547,0.5124835742444153,0.0025575447570332483,0.48620236530880423
0,58986751,5,0.0,2,82000.0,2,15,5,106,5,60058,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,18,4.5,0.0,0.0,81439.2,20359.8,50500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2.480256178539154,0.0,0,4.5,0.0,0.0,4.5,0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0,0,0,22.5,0,9.0,0,9.0,0,67.5,0,22.5,0,22.5,0.0,0.0,0.9473684210526315
0,58993992,7,1266.5,3,89000.0,2,11,5,89,3,60091,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,3.0,0.0,0.0,18523.2,9261.6,37330.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,4.03018590892406,0.0,0,3.0,0.0,0.0,3.0,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0,0,0,21.0,0,9.0,0,6.0,0,33.0,0,15.0,0,9.0,0.0,0.0,0.8571428571428571
1,58987541,5,1268.0,3,91000.0,2,15,5,112,4,71008,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,46,15.333333333333334,46200.0,46200.0,90367.2,30122.399999999998,47434.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.6519858877513474,1.0266877340317309,1.5746562473027614,0.0009956494448172119,0,15.333333333333334,0.0,0.0,15.333333333333334,0,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,0,2,0,76.66666666666667,0,46.0,0,30.666666666666668,0,230.0,0,76.66666666666667,0,61.333333333333336,0.0,0.0,0.9787234042553191
0,58984801,5,1265.0,1,90000.0,2,15,-1,110,5,450018,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,97,13.857142857142858,70400.0,83600.0,122127.6,17446.8,71760.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.24782034346103038,0.8583629382423655,4.112839441075666,0.0013778213377650885,0,13.857142857142858,0.0,0.0,13.857142857142858,0,0.0,4.584967478670572,0.0,0.0,0.0,0.0,0,1,0,69.28571428571429,0,13.857142857142858,0,27.714285714285715,0,207.85714285714286,0,-13.857142857142858,0,69.28571428571429,0.0,0.0,0.9897959183673469
0,58987142,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,353,14.708333333333334,92800.0,405900.0,686830.8,28617.95,260298.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.30837975883880564,0.6412844511346363,9.095302238551728,0.003803838320707751,0,14.708333333333334,0.0,0.0,14.708333333333334,0,0.0,5.869296913133774,0.0,0.0,0.0,0.0,0,2,0,73.54166666666667,0,14.708333333333334,0,29.416666666666668,0,220.625,0,73.54166666666667,0,73.54166666666667,0.0,0.0,0.9971751412429378
0,58990112,7,1290.5,1,99000.0,2,11,-1,110,5,450062,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,66,9.428571428571429,118800.0,118800.0,63888.0,9126.857142857143,102648.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.07682475015241574,0.8640331310342505,11.245574771108851,0.0005555508792013536,0,9.428571428571429,0.0,0.0,9.428571428571429,0,0.0,4.204692619390966,0.0,0.0,0.0,0.0,0,1,0,66.0,0,9.428571428571429,0,18.857142857142858,0,103.71428571428572,0,-9.428571428571429,0,47.142857142857146,0.0,0.0,0.9850746268656716
0,58987511,5,1272.5,3,97000.0,2,15,8,105,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,43,14.333333333333334,42900.0,63800.0,47149.2,15716.4,37951.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.36634111092981514,0.5948339367721509,2.414585109496482,0.0010023076385165847,0,14.333333333333334,0.0,0.0,14.333333333333334,0,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0,2,0,71.66666666666667,0,43.0,0,28.666666666666668,0,215.0,0,114.66666666666667,0,71.66666666666667,0.0,0.0,0.9772727272727273
0,58983291,5,1304.0,3,390000.0,2,15,5,91,5,60050,1.0,2,0.5,1,0,0.0,0,0,0.0,0,12,3.0,11,98,24.5,162800.0,162800.0,235111.19999999998,58777.799999999996,450500.0,0.12121212121212122,0.15384615384615385,0.0,0.0,0.15384615384615385,1,0,0,0,0.3610407798477896,2.767182019766463,7.664327954976965,0.0006019619044109066,11,6.125,0.04376251876942905,3.0,24.5,144,2.5649493574615367,4.59511985013459,0.12886434304505046,0.0,0.12121212121212122,0.0,3,2,60,30.625,36,18.375,24,12.25,180,91.875,60,30.625,60,30.625,0.10810810810810811,0.0,0.8828828828828829
0,59004230,4,1277.0,3,100000.0,2,8,5,100,5,60000,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,44,6.285714285714286,55000.0,55000.0,27046.8,3863.828571428571,100500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.07025015129595046,1.8272395047362775,26.00374069446806,0.0007999854548099125,0,6.285714285714286,0.0,0.0,6.285714285714286,0,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0,1,0,25.142857142857142,0,18.857142857142858,0,12.571428571428571,0,50.285714285714285,0,31.428571428571427,0,31.428571428571427,0.0,0.0,0.9777777777777777
0,59005708,4,1356.5,1,148000.0,2,8,5,83,3,60001,1.0,1,0.07692307692307693,1,2,0.15384615384615385,2,2,0.15384615384615385,2,426,32.76923076923077,426,245,18.846153846153847,55000.0,55000.0,663958.8,51073.75384615385,713500.0,1.7317073170731707,0.00234192037470726,0.00468384074941452,0.00468384074941452,0.02576112412177986,1,1,1,0,0.9285968227151116,12.972491409247105,13.969719798340833,0.0044544644642824675,426,0.5580865603644648,1.6080579125066565,32.76923076923077,18.846153846153847,181476,6.056784013228625,5.5053315359323625,4.650292518890805,1.8571936454302231,1.731707317073171,0.04065040650406504,4,3,1704,2.232346241457859,426,0.5580865603644648,852,1.1161731207289296,3408,4.464692482915718,2130,2.790432801822324,1278,1.6742596810933943,0.6339285714285714,0.00468384074941452,0.3645833333333333
1,58993847,7,1262.0,3,172000.0,2,11,9,112,4,72000,262.11066370000003,5,1.0,3,6,1.2,2,12,2.4,9,2335,467.0,1662,45,9.0,0.0,0.0,576427.2000000001,115285.44000000002,507500.0,50.76086956521739,0.0021404109589041095,0.0025684931506849314,0.005136986301369863,0.022688356164383562,1,1,1,0,0.0,0.0,4.402078856802239,0.0,1662,0.019230769230769232,0.0,467.0,9.0,5452225,7.756195343948118,3.828641396489095,22025.465794806718,0.0,50.76086956521739,1.0434782608695652,4,0,16345,0.13461538461538464,7005,0.057692307692307696,4670,0.038461538461538464,25685,0.21153846153846156,21015,0.17307692307692307,9340,0.07692307692307693,0.9806803863922722,0.005136986301369863,0.01889962200755985
0,58991194,7,1247.0,3,71000.0,1,11,9,95,4,60026,200.7560709,1,0.3333333333333333,1,0,0.0,0,0,0.0,0,1,0.3333333333333333,1,38,12.666666666666666,124300.0,156200.0,26947.2,8982.4,25525.0,0.02564102564102564,0.5,0.0,0.0,0.5,1,0,0,0,0.07226329635320713,0.16341124576667243,2.841351826702585,0.0003057095276787797,1,9.5,0.0018529050346976189,0.3333333333333333,12.666666666666666,1,0.6931471805599453,3.6635616461296463,0.025972584509939223,0.0,0.02564102564102564,0.0,1,1,7,66.5,3,28.5,1,9.5,11,104.5,9,85.5,4,38.0,0.025,0.0,0.95
0,58993040,7,1235.0,3,89000.0,2,11,5,115,5,60065,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,187,23.375,52525.0,106700.0,419395.2,52424.4,150500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.998065719833987,1.4104835006232368,2.870745859831303,0.003560141644138141,0,23.375,0.0,0.0,23.375,0,0.0,5.236441962829949,0.0,0.0,0.0,0.0,0,3,0,163.625,0,70.125,0,46.75,0,257.125,0,116.875,0,116.875,0.0,0.0,0.9946808510638298
0,59002016,4,1196.0,3,65000.0,2,8,-1,108,4,72001,1.0,5,1.25,5,0,0.0,0,0,0.0,0,75,18.75,75,75,18.75,98450.0,123200.0,102861.6,25715.4,113209.0,0.9868421052631579,0.06578947368421052,0.0,0.0,0.06578947368421052,1,0,0,0,0.2611999878111954,0.9188967622016055,4.4022102627117325,0.0007618002864369077,75,0.9493670886075949,0.2577631458663112,18.75,18.75,5625,4.330733340286331,4.330733340286331,1.6827492419570573,0.0,0.9868421052631579,0.0,4,1,300,3.7974683544303796,225,2.848101265822785,150,1.8987341772151898,600,7.594936708860759,-75,-0.9493670886075949,300,3.7974683544303796,0.4966887417218543,0.0,0.4966887417218543
1,58982721,5,1269.5,3,86000.0,2,15,9,89,5,60019,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,77,25.666666666666668,57200.0,57200.0,105700.79999999999,35233.6,81500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.6159612594185416,1.4248002657296202,2.3130672691048004,0.0013461303124071258,0,25.666666666666668,0.0,0.0,25.666666666666668,0,0.0,4.356708826689592,0.0,0.0,0.0,0.0,0,2,0,128.33333333333334,0,77.0,0,51.333333333333336,0,385.0,0,231.0,0,128.33333333333334,0.0,0.0,0.9871794871794872
0,54983915,5,1256.0,3,110000.0,2,15,9,107,5,60018,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,32,10.666666666666666,47300.0,47300.0,21004.800000000003,7001.600000000001,98251.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.1480222405445974,2.0771442464218515,14.030645760146228,0.0006765184668400245,0,10.666666666666666,0.0,0.0,10.666666666666666,0,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0,1,0,53.33333333333333,0,32.0,0,21.333333333333332,0,160.0,0,96.0,0,53.33333333333333,0.0,0.0,0.9696969696969697
0,58995594,7,1254.5,3,97000.0,2,11,5,83,3,60017,282.8427125,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,296,12.869565217391305,189200.0,330000.0,2945613.6,128070.15652173913,1207032.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.676899998000746,3.6576616434495652,9.424698212943172,0.00156447376070951,0,12.869565217391305,0.0,0.0,12.869565217391305,0,0.0,5.6937321388027,0.0,0.0,0.0,0.0,0,2,0,90.08695652173913,0,38.608695652173914,0,25.73913043478261,0,141.56521739130434,0,64.34782608695653,0,38.608695652173914,0.0,0.0,0.9966329966329966
0,58984646,5,1239.5,3,78000.0,2,15,5,112,4,450015,214.4761059,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,50,25.0,68750.0,85800.0,806.4,403.2,79347.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0058646419688440895,0.9247794314751576,196.30628401781297,0.0007272621489141976,0,25.0,0.0,0.0,25.0,0,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0,1,0,125.0,0,75.0,0,50.0,0,375.0,0,125.0,0,100.0,0.0,0.0,0.9803921568627451
0,54986089,7,1241.0,3,63000.0,2,11,5,107,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,13,13.0,0.0,0.0,46183.2,46183.2,67700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.4658692799702064,0.0,0,13.0,0.0,0.0,13.0,0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0,0,0,91.0,0,39.0,0,26.0,0,143.0,0,65.0,0,65.0,0.0,0.0,0.9285714285714286
0,54992154,4,1341.5,1,91000.0,1,8,5,100,4,151300,173.6605885,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,84,28.0,33000.0,33000.0,106617.6,35539.200000000004,150500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0769128208236116,4.560467864610163,4.234641335726867,0.0025453774128056726,0,28.0,0.0,0.0,28.0,0,0.0,4.442651256490317,0.0,0.0,0.0,0.0,0,4,0,112.0,0,28.0,0,28.0,0,224.0,0,140.0,0,112.0,0.0,0.0,0.9882352941176471
